,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses-checkout,36,7,0,0,6,0,0,30,0,0,1,0,0,3,2
1,SetupJDK18,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10
2,TestwithMaven,3,33,0,0,3,0,0,0,0,0,30,0,0,7,8
3,Codecov,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2
