,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,Checkout,18,21,0,0,18,0,0,0,0,0,3,0,321,477,1
1,SetupJDK,0,0,0,0,0,0,0,0,0,0,0,0,321,498,7
2,Mavenversion,0,0,0,0,0,0,0,0,0,0,0,0,321,498,5
3,Mavenbuild,364,364,320,0,44,0,0,0,0,0,0,0,1,454,44
4,Website,326,434,1,0,325,0,0,0,0,0,108,0,320,65,8
