,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses-checkout,8,12,0,0,8,0,0,0,0,0,4,0,0,145,1
1,SetupJDK11,0,0,0,0,0,0,0,0,0,0,0,0,0,157,7
2,BuildwithMaven,140,145,0,0,140,0,0,0,0,0,5,0,0,12,40
