,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses10,17,18,0,0,17,0,0,0,0,0,1,0,0,1634,2
1,uses11,0,0,0,0,0,0,0,0,0,0,0,0,0,1652,8
2,BuildwithMaven,1634,1634,0,0,1634,0,0,0,0,0,0,0,0,18,32
