,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses9,171,202,0,0,171,0,0,0,0,0,31,0,0,0,4
1,SetupMavenCentralRepository,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0
