,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses18,6,7,0,0,6,0,0,0,0,0,1,0,0,1,0
1,SetupJDK18,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
2,BuildwithMaven,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10
3,mkdirdeploymentcptargetwardeployment,1,1,0,0,1,0,0,0,0,0,0,0,0,7,0
4,pwdlslstargetlsdeployment,0,0,0,0,0,0,0,0,0,0,0,0,0,8,131
