,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,Checkoutrepository,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
1,InitializeCodeQL,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11
2,Autobuild,6,6,0,0,6,0,0,0,0,0,0,0,0,0,32
3,PerformCodeQLAnalysis,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35
