,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,Checkout,600,692,0,0,596,0,0,4,0,0,96,0,0,3209,3
1,UseJava8,0,0,0,0,0,0,0,0,0,0,0,0,0,3905,4
2,Deployartifacts,3204,3208,0,0,3204,0,0,0,0,0,4,0,0,697,103
