,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses-checkout,418,437,0,0,418,0,0,0,0,0,19,0,0,98,5
1,SetupJDKmatrixjavaversion,0,0,0,0,0,0,0,0,0,0,0,0,0,535,19
2,CacheMavenpackages,0,0,0,0,0,0,0,0,0,0,0,0,0,535,1
3,Runtests,98,98,0,0,98,0,0,0,0,0,0,0,0,437,86
