,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses10,4,59,0,0,4,0,0,0,0,0,55,0,0,10,1
1,SetupJDK8,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
2,Checkjavacheckstyle,6,6,0,0,6,0,0,0,0,0,0,0,0,63,11
