,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses9,174,209,0,0,174,0,0,0,0,0,35,0,0,3,1
1,SetupMavenCentralRepository,0,0,0,0,0,0,0,0,0,0,0,0,0,212,1
