,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses34,15822,16429,0,0,15822,0,0,0,0,0,607,0,3544,2558,9
1,SetupJDK,0,0,0,0,0,0,0,0,0,0,0,0,3544,18987,5
2,Build,6035,1189,0,0,1189,3501,3,1342,0,0,0,38,2,16456,54
3,ExtractprojectMavenversion,0,0,0,0,0,0,0,0,0,0,0,0,3544,18987,4
4,Deploysnapshot,45,4913,2,38,5,0,0,0,3,3501,1364,0,0,17618,25
