,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,Checkout,596,688,0,0,593,0,0,3,0,0,95,0,0,3211,4
1,UseJava8,0,0,0,0,0,0,0,0,0,0,0,0,0,3902,4
2,Deployartifacts,3181,3214,0,0,3181,0,0,0,0,0,33,0,0,688,151
