,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses9,17,19,0,0,17,0,0,0,0,0,2,0,0,134,1
1,SetupMavenCentralRepository,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0
2,RuntheMavenverifyphase,133,134,0,0,133,0,0,0,0,0,1,0,0,19,19
