,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses-checkout,19,22,0,0,19,0,0,0,0,0,3,0,0,281,1
1,Setupjava,0,0,0,0,0,0,0,0,0,0,0,0,0,303,6
2,CacheMavenpackages,0,0,0,0,0,0,0,0,0,0,0,0,0,303,1
3,SetupNodejs,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0
4,RuntheMavenverifyphase,281,281,0,0,281,0,0,0,0,0,0,0,0,22,139
