,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,Checkoutrepository,54,54,0,0,54,0,0,0,0,0,0,0,0,20,1
1,Java17setup,0,0,0,0,0,0,0,0,0,0,0,0,0,74,9
2,CacheMavenpackages,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2
3,BuildviaMaven,20,20,0,0,20,0,0,0,0,0,0,0,0,54,191
