,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses160,208,252,0,0,208,0,0,0,0,0,44,0,5,348,0
1,test,324,353,5,0,319,0,0,0,0,0,29,0,0,252,100
