,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses21,37,43,0,0,37,0,0,0,0,0,6,0,1,156,1
1,SetupJDKmatrixjavaversion,0,0,0,0,0,0,0,0,0,0,0,0,1,199,6
2,BuildwithMaven,156,157,1,0,155,0,0,0,0,0,1,0,0,43,42
