09:40:42;/home/runner/work/kafdrop/kafdrop/;starting_build_uses16_16;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/;starting_build_uses16_16;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/;starting_build_uses16_16;ATTRIB
09:40:42;/home/runner/work/kafdrop/kafdrop/;starting_build_uses16_16;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/;starting_build_uses16_16;DELETE
09:40:42;/home/runner/work/kafdrop/kafdrop/;;OPEN,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/;;ACCESS,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/;;CLOSE_NOWRITE,CLOSE,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/;.git;CREATE,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/;.git;OPEN,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/;.git;ACCESS,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/;.git;CLOSE_NOWRITE,CLOSE,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;hooks;CREATE,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;hooks;OPEN,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;hooks;ACCESS,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;hooks;CLOSE_NOWRITE,CLOSE,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;update.sample;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;update.sample;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;update.sample;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;update.sample;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-applypatch.sample;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-applypatch.sample;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-applypatch.sample;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-applypatch.sample;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;commit-msg.sample;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;commit-msg.sample;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;commit-msg.sample;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;commit-msg.sample;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-push.sample;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-push.sample;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-push.sample;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-push.sample;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-merge-commit.sample;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-merge-commit.sample;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-merge-commit.sample;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-merge-commit.sample;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;applypatch-msg.sample;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;applypatch-msg.sample;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;applypatch-msg.sample;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;applypatch-msg.sample;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-rebase.sample;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-rebase.sample;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-rebase.sample;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-rebase.sample;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;prepare-commit-msg.sample;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;prepare-commit-msg.sample;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;prepare-commit-msg.sample;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;prepare-commit-msg.sample;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;fsmonitor-watchman.sample;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;fsmonitor-watchman.sample;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;fsmonitor-watchman.sample;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;fsmonitor-watchman.sample;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;post-update.sample;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;post-update.sample;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;post-update.sample;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;post-update.sample;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-receive.sample;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-receive.sample;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-receive.sample;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-receive.sample;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;push-to-checkout.sample;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;push-to-checkout.sample;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;push-to-checkout.sample;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;push-to-checkout.sample;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-commit.sample;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-commit.sample;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-commit.sample;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/hooks/;pre-commit.sample;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;info;CREATE,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;info;OPEN,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;info;ACCESS,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;info;CLOSE_NOWRITE,CLOSE,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/info/;exclude;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/info/;exclude;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/info/;exclude;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/info/;exclude;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;branches;CREATE,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;branches;OPEN,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;branches;ACCESS,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;branches;CLOSE_NOWRITE,CLOSE,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;description;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;description;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;description;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;description;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;refs;CREATE,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;refs;OPEN,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;refs;ACCESS,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;refs;CLOSE_NOWRITE,CLOSE,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/refs/;heads;CREATE,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/refs/;heads;OPEN,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/refs/;tags;CREATE,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/refs/;heads;ACCESS,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/refs/;heads;CLOSE_NOWRITE,CLOSE,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/refs/;tags;OPEN,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/refs/;tags;ACCESS,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/refs/;tags;CLOSE_NOWRITE,CLOSE,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;HEAD.lock;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;HEAD.lock;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;HEAD.lock;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;HEAD.lock;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;HEAD.lock;MOVED_FROM
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;HEAD;MOVED_TO
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;MOVED_FROM
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;MOVED_TO
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;ATTRIB
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;ATTRIB
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;ACCESS
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;CLOSE_NOWRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;ATTRIB
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;CLOSE_NOWRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;MOVED_FROM
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;MOVED_TO
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;ACCESS
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;CLOSE_NOWRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;ATTRIB
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;CLOSE_NOWRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;MOVED_FROM
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;MOVED_TO
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;ACCESS
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;CLOSE_NOWRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;ATTRIB
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;MODIFY
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;CLOSE_NOWRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config.lock;MOVED_FROM
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;MOVED_TO
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;tYTzs5F;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;tYTzs5F;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;tYTzs5F;CLOSE_WRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;tYTzs5F;DELETE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;tYTzs5F;CREATE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;tYTzs5F;DELETE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;objects;CREATE,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;objects;OPEN,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;objects;ACCESS,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;objects;CLOSE_NOWRITE,CLOSE,ISDIR
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;HEAD;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;HEAD;ACCESS
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;HEAD;CLOSE_NOWRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;ACCESS
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;CLOSE_NOWRITE,CLOSE
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;OPEN
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;ACCESS
09:40:42;/home/runner/work/kafdrop/kafdrop/.git/;config;CLOSE_NOWRITE,CLOSE
