,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,Checkout,18,21,0,0,18,0,0,0,0,0,3,0,321,468,2
1,SetupJDK,0,0,0,0,0,0,0,0,0,0,0,0,321,489,3
2,Mavenversion,0,0,0,0,0,0,0,0,0,0,0,0,321,489,1
3,Mavenbuild,365,366,320,0,45,0,0,0,0,0,1,0,1,443,49
4,Website,318,423,1,0,317,0,0,0,0,0,105,0,320,67,10
