,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses15,17,24,0,0,17,0,0,0,0,0,7,0,0,212,1
1,SetupJDK11,0,0,0,0,0,0,0,0,0,0,0,0,0,236,8
2,BuildwithMaven,210,212,0,0,210,0,0,0,0,0,2,0,0,24,50
