,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses-checkout,3834,4007,0,0,3834,0,0,0,0,0,173,0,51,57,2
1,SetupJDK11,0,0,0,0,0,0,0,0,0,0,0,0,51,4064,8
2,uses-cache,0,0,0,0,0,0,0,0,0,0,0,0,51,4064,9
3,Grantexecutepermissionforgradlew,0,0,0,0,0,0,0,0,0,0,0,0,51,4064,0
4,BuildwithGradle,108,108,51,0,57,0,0,0,0,0,0,0,0,4007,571
