,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses10,1,1,0,0,1,0,0,0,0,0,0,0,0,33,1
1,SetupJDK18,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9
2,TestwithMaven,33,33,0,0,33,0,0,0,0,0,0,0,0,1,10
3,Codecov,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3
