,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses-checkout,36,9,0,0,8,0,0,28,0,0,1,0,0,3,2
1,SetupJDK18,0,0,0,0,0,0,0,0,0,0,0,0,0,40,31
2,TestwithMaven,3,31,0,0,3,0,0,0,0,0,28,0,0,9,10
3,Codecov,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3
