,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses13,381,229,0,0,217,0,0,164,0,0,12,0,184,289,2
1,SetupJDK11,0,0,0,0,0,0,0,0,0,0,0,0,184,682,1
2,uses19,0,0,0,0,0,0,0,0,0,0,0,0,184,682,7
3,Grantexecutepermissionforgradlew,0,0,0,0,0,0,0,0,0,0,0,0,184,682,0
4,BuildwithGradle,456,637,179,0,277,0,0,0,5,0,176,0,0,229,1012
5,Checkproceduresincludedinapocfull,0,0,0,0,0,0,0,0,0,0,0,0,184,682,1
6,Archivetestresults,0,0,0,0,0,0,0,0,0,0,0,0,184,682,15
