,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses13,368,243,0,0,229,0,0,139,0,0,14,0,185,319,3
1,SetupJDK11,0,0,0,0,0,0,0,0,0,0,0,0,185,701,0
2,uses19,0,0,0,0,0,0,0,0,0,0,0,0,185,701,15
3,Grantexecutepermissionforgradlew,0,0,0,0,0,0,0,0,0,0,0,0,185,701,0
4,BuildwithGradle,465,643,181,0,284,0,0,0,4,0,174,0,0,243,1072
5,Checkproceduresincludedinapocfull,0,0,0,0,0,0,0,0,0,0,0,0,185,701,1
6,Archivetestresults,0,0,0,0,0,0,0,0,0,0,0,0,185,701,25
