,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses34,16250,16883,0,0,16250,0,0,0,0,0,633,0,3544,2566,8
1,SetupJDK,0,0,0,0,0,0,0,0,0,0,0,0,3544,19449,3
2,Build,6061,1191,0,0,1191,3513,3,1354,0,0,0,26,2,16904,76
3,ExtractprojectMavenversion,0,0,0,0,0,0,0,0,0,0,0,0,3544,19449,6
4,Deploysnapshot,34,4913,2,26,6,0,0,0,3,3513,1363,0,0,18080,25
