,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,Checkout,18,21,0,0,18,0,0,0,0,0,3,0,321,471,2
1,SetupJDK,0,0,0,0,0,0,0,0,0,0,0,0,321,492,4
2,Mavenversion,0,0,0,0,0,0,0,0,0,0,0,0,321,492,0
3,Mavenbuild,358,360,320,0,38,0,0,0,0,0,2,0,1,452,45
4,Website,323,432,1,0,322,0,0,0,0,0,109,0,320,61,10
