,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses11,7,7,0,0,7,0,0,0,0,0,0,0,5,232,2
1,SetupJDK11,0,0,0,0,0,0,0,0,0,0,0,0,5,239,8
2,CacheSonarCloudpackages,0,0,0,0,0,0,0,0,0,0,0,0,5,239,1
3,CacheMavenpackages,0,0,0,0,0,0,0,0,0,0,0,0,5,239,0
4,Buildandanalyze,234,237,5,0,229,0,0,0,0,0,3,0,0,7,163
