,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,CheckoutGitHubrepo,39,47,0,0,39,0,0,0,0,0,8,0,2,163,1
1,SetupJava,0,0,0,0,0,0,0,0,0,0,0,0,2,210,0
2,StartXvfb,0,0,0,0,0,0,0,0,0,0,0,0,2,210,5
3,RuntestsonLinux,165,165,2,0,163,0,0,0,0,0,0,0,0,47,649
