,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses18,16,18,0,0,16,0,0,0,0,0,2,0,0,280,1
1,Setupjava,0,0,0,0,0,0,0,0,0,0,0,0,0,298,7
2,CacheMavenpackages,0,0,0,0,0,0,0,0,0,0,0,0,0,298,1
3,SetupNodejs,0,0,0,0,0,0,0,0,0,0,0,0,0,298,1
4,RuntheMavenverifyphase,279,280,0,0,279,0,0,0,0,0,1,0,0,18,132
