,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses29,3867,4324,0,0,3867,0,0,0,0,0,457,0,0,174,2
1,SetupJDK,0,0,0,0,0,0,0,0,0,0,0,0,0,4498,11
2,MavenInstallskipTests,168,170,0,0,168,0,0,0,0,0,2,0,0,4328,38
