,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses22,22,26,0,0,22,0,0,0,0,0,4,0,0,1954,1
1,SetupJavamatrixjava,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,1
2,BuildwithMaven,1905,1950,0,0,1905,0,0,0,0,0,45,0,0,30,96
