,step_name,#c,#m,cma,cm_a,cm__a,c_ma,c_m_a,c_m__a,_cma,_cm_a,_cm__a,_c_ma,_c_m_a,_c_m__a,time
0,uses34,16071,16710,0,0,16071,0,0,0,0,0,639,0,3544,2559,8
1,SetupJDK,0,0,0,0,0,0,0,0,0,0,0,0,3544,19269,1
2,Build,6051,1190,0,0,1190,3516,3,1342,0,0,0,23,2,16737,56
3,ExtractprojectMavenversion,0,0,0,0,0,0,0,0,0,0,0,0,3544,19269,4
4,Deploysnapshot,28,4913,2,23,3,0,0,0,3,3516,1366,0,0,17900,27
